fname,vid,fid
./validation/S02/c006/img1/000659.jpg,13,8
./validation/S02/c006/img1/000660.jpg,13,9
./validation/S02/c006/img1/000661.jpg,13,10
./validation/S02/c006/img1/000662.jpg,13,11
./validation/S02/c006/img1/000663.jpg,13,12
./validation/S02/c006/img1/000664.jpg,13,13
./validation/S02/c006/img1/000665.jpg,13,14
./validation/S02/c006/img1/000666.jpg,13,15
./validation/S02/c006/img1/000667.jpg,13,16
./validation/S02/c006/img1/000668.jpg,13,17
./validation/S02/c006/img1/000669.jpg,13,18
./validation/S02/c006/img1/000670.jpg,13,19
./validation/S02/c006/img1/000671.jpg,13,20
./validation/S02/c006/img1/000672.jpg,13,21
./validation/S02/c006/img1/000673.jpg,13,22
./validation/S02/c006/img1/000674.jpg,13,23
./validation/S02/c006/img1/000675.jpg,13,24
./validation/S02/c006/img1/000676.jpg,13,25
./validation/S02/c006/img1/000677.jpg,13,26
./validation/S02/c006/img1/000678.jpg,13,27
./validation/S02/c006/img1/000679.jpg,13,28
./validation/S02/c006/img1/000680.jpg,13,29
./validation/S02/c006/img1/000681.jpg,13,30
./validation/S02/c006/img1/000682.jpg,13,31
./validation/S02/c006/img1/000683.jpg,13,32
./validation/S02/c006/img1/000684.jpg,13,33
./validation/S02/c006/img1/000685.jpg,13,34
./validation/S02/c006/img1/000686.jpg,13,35
./validation/S02/c006/img1/000687.jpg,13,36
./validation/S02/c006/img1/000688.jpg,13,37
./validation/S02/c006/img1/000689.jpg,13,38
./validation/S02/c006/img1/000690.jpg,13,39
./validation/S02/c006/img1/000691.jpg,13,40
./validation/S02/c006/img1/000692.jpg,13,41
./validation/S02/c006/img1/000693.jpg,13,42
./validation/S02/c006/img1/000694.jpg,13,43
./validation/S02/c006/img1/000695.jpg,13,44
./validation/S02/c006/img1/000696.jpg,13,45
./validation/S02/c006/img1/000697.jpg,13,46
./validation/S02/c006/img1/000698.jpg,13,47
./validation/S02/c006/img1/000699.jpg,13,48
./validation/S02/c006/img1/000700.jpg,13,49
./validation/S02/c006/img1/000701.jpg,14,0
./validation/S02/c006/img1/000702.jpg,14,1
./validation/S02/c006/img1/000703.jpg,14,2
./validation/S02/c006/img1/000704.jpg,14,3
./validation/S02/c006/img1/000705.jpg,14,4
./validation/S02/c006/img1/000706.jpg,14,5
./validation/S02/c006/img1/000707.jpg,14,6
./validation/S02/c006/img1/000708.jpg,14,7
./validation/S02/c006/img1/000709.jpg,14,8
./validation/S02/c006/img1/000710.jpg,14,9
./validation/S02/c006/img1/000711.jpg,14,10
./validation/S02/c006/img1/000712.jpg,14,11
./validation/S02/c006/img1/000713.jpg,14,12
./validation/S02/c006/img1/000714.jpg,14,13
./validation/S02/c006/img1/000715.jpg,14,14
./validation/S02/c006/img1/000716.jpg,14,15
./validation/S02/c006/img1/000717.jpg,14,16
./validation/S02/c006/img1/000718.jpg,14,17
./validation/S02/c006/img1/000719.jpg,14,18
./validation/S02/c006/img1/000720.jpg,14,19
./validation/S02/c006/img1/000721.jpg,14,20
./validation/S02/c006/img1/000722.jpg,14,21
./validation/S02/c006/img1/000723.jpg,14,22
./validation/S02/c006/img1/000724.jpg,14,23
./validation/S02/c006/img1/000725.jpg,14,24
./validation/S02/c006/img1/000726.jpg,14,25
./validation/S02/c006/img1/000727.jpg,14,26
./validation/S02/c006/img1/000728.jpg,14,27
./validation/S02/c006/img1/000729.jpg,14,28
./validation/S02/c006/img1/000730.jpg,14,29
./validation/S02/c006/img1/000731.jpg,14,30
./validation/S02/c006/img1/000732.jpg,14,31
./validation/S02/c006/img1/000733.jpg,14,32
./validation/S02/c006/img1/000734.jpg,14,33
./validation/S02/c006/img1/000735.jpg,14,34
./validation/S02/c006/img1/000736.jpg,14,35
./validation/S02/c006/img1/000737.jpg,14,36
./validation/S02/c006/img1/000738.jpg,14,37
./validation/S02/c006/img1/000739.jpg,14,38
./validation/S02/c006/img1/000740.jpg,14,39
./validation/S02/c006/img1/000741.jpg,14,40
./validation/S02/c006/img1/000742.jpg,14,41
./validation/S02/c006/img1/000743.jpg,14,42
./validation/S02/c006/img1/000744.jpg,14,43
./validation/S02/c006/img1/000745.jpg,14,44
./validation/S02/c006/img1/000746.jpg,14,45
./validation/S02/c006/img1/000747.jpg,14,46
./validation/S02/c006/img1/000748.jpg,14,47
./validation/S02/c006/img1/000749.jpg,14,48
./validation/S02/c006/img1/000750.jpg,14,49
./validation/S02/c006/img1/000751.jpg,15,0
./validation/S02/c006/img1/000752.jpg,15,1
./validation/S02/c006/img1/000753.jpg,15,2
./validation/S02/c006/img1/000754.jpg,15,3
./validation/S02/c006/img1/000755.jpg,15,4
./validation/S02/c006/img1/000756.jpg,15,5
./validation/S02/c006/img1/000757.jpg,15,6
./validation/S02/c006/img1/000758.jpg,15,7
./validation/S02/c006/img1/000759.jpg,15,8
./validation/S02/c006/img1/000760.jpg,15,9
./validation/S02/c006/img1/000761.jpg,15,10
./validation/S02/c006/img1/000762.jpg,15,11
./validation/S02/c006/img1/000763.jpg,15,12
./validation/S02/c006/img1/000764.jpg,15,13
./validation/S02/c006/img1/000765.jpg,15,14
./validation/S02/c006/img1/000766.jpg,15,15
./validation/S02/c006/img1/000767.jpg,15,16
./validation/S02/c006/img1/000768.jpg,15,17
./validation/S02/c006/img1/000769.jpg,15,18
./validation/S02/c006/img1/000770.jpg,15,19
./validation/S02/c006/img1/000771.jpg,15,20
./validation/S02/c006/img1/000772.jpg,15,21
./validation/S02/c006/img1/000773.jpg,15,22
./validation/S02/c006/img1/000774.jpg,15,23
./validation/S02/c006/img1/000775.jpg,15,24
./validation/S02/c006/img1/000776.jpg,15,25
./validation/S02/c006/img1/000777.jpg,15,26
./validation/S02/c006/img1/000778.jpg,15,27
./validation/S02/c006/img1/000779.jpg,15,28
./validation/S02/c006/img1/000780.jpg,15,29
./validation/S02/c006/img1/000781.jpg,15,30
./validation/S02/c006/img1/000782.jpg,15,31
./validation/S02/c006/img1/000783.jpg,15,32
./validation/S02/c006/img1/000784.jpg,15,33
./validation/S02/c006/img1/000785.jpg,15,34
./validation/S02/c006/img1/000786.jpg,15,35
./validation/S02/c006/img1/000787.jpg,15,36
./validation/S02/c006/img1/000788.jpg,15,37
./validation/S02/c006/img1/000789.jpg,15,38
./validation/S02/c006/img1/000790.jpg,15,39
./validation/S02/c006/img1/000791.jpg,15,40
./validation/S02/c006/img1/000792.jpg,15,41
./validation/S02/c006/img1/000793.jpg,15,42
./validation/S02/c006/img1/000794.jpg,15,43
./validation/S02/c006/img1/000795.jpg,15,44
./validation/S02/c006/img1/000796.jpg,15,45
./validation/S02/c006/img1/000797.jpg,15,46
./validation/S02/c006/img1/000798.jpg,15,47
./validation/S02/c006/img1/000799.jpg,15,48
./validation/S02/c006/img1/000800.jpg,15,49
./validation/S02/c006/img1/000801.jpg,16,0
./validation/S02/c006/img1/000802.jpg,16,1
./validation/S02/c006/img1/000803.jpg,16,2
./validation/S02/c006/img1/000804.jpg,16,3
./validation/S02/c006/img1/000805.jpg,16,4
./validation/S02/c006/img1/000806.jpg,16,5
./validation/S02/c006/img1/000807.jpg,16,6
./validation/S02/c006/img1/000808.jpg,16,7
./validation/S02/c006/img1/000809.jpg,16,8
./validation/S02/c006/img1/000810.jpg,16,9
./validation/S02/c006/img1/000811.jpg,16,10
./validation/S02/c006/img1/000812.jpg,16,11
./validation/S02/c006/img1/000813.jpg,16,12
./validation/S02/c006/img1/000814.jpg,16,13
./validation/S02/c006/img1/000815.jpg,16,14
./validation/S02/c006/img1/000816.jpg,16,15
./validation/S02/c006/img1/000817.jpg,16,16
./validation/S02/c006/img1/000818.jpg,16,17
./validation/S02/c006/img1/000819.jpg,16,18
./validation/S02/c006/img1/000820.jpg,16,19
./validation/S02/c006/img1/000821.jpg,16,20
./validation/S02/c006/img1/000822.jpg,16,21
./validation/S02/c006/img1/000823.jpg,16,22
./validation/S02/c006/img1/000824.jpg,16,23
./validation/S02/c006/img1/000825.jpg,16,24
./validation/S02/c006/img1/000826.jpg,16,25
./validation/S02/c006/img1/000827.jpg,16,26
./validation/S02/c006/img1/000828.jpg,16,27
./validation/S02/c006/img1/000829.jpg,16,28
./validation/S02/c006/img1/000830.jpg,16,29
./validation/S02/c006/img1/000831.jpg,16,30
./validation/S02/c006/img1/000832.jpg,16,31
./validation/S02/c006/img1/000833.jpg,16,32
./validation/S02/c006/img1/000834.jpg,16,33
./validation/S02/c006/img1/000835.jpg,16,34
./validation/S02/c006/img1/000836.jpg,16,35
./validation/S02/c006/img1/000837.jpg,16,36
./validation/S02/c006/img1/000838.jpg,16,37
./validation/S02/c006/img1/000839.jpg,16,38
./validation/S02/c006/img1/000840.jpg,16,39
./validation/S02/c006/img1/000841.jpg,16,40
./validation/S02/c006/img1/000842.jpg,16,41
./validation/S02/c006/img1/000843.jpg,16,42
./validation/S02/c006/img1/000844.jpg,16,43
./validation/S02/c006/img1/000845.jpg,16,44
./validation/S02/c006/img1/000846.jpg,16,45
./validation/S02/c006/img1/000847.jpg,16,46
./validation/S02/c006/img1/000848.jpg,16,47
./validation/S02/c006/img1/000849.jpg,16,48
./validation/S02/c006/img1/000850.jpg,16,49
./validation/S02/c006/img1/000851.jpg,17,0
./validation/S02/c006/img1/000852.jpg,17,1
./validation/S02/c006/img1/000853.jpg,17,2
./validation/S02/c006/img1/000854.jpg,17,3
./validation/S02/c006/img1/000855.jpg,17,4
./validation/S02/c006/img1/000856.jpg,17,5
./validation/S02/c006/img1/000857.jpg,17,6
./validation/S02/c006/img1/000858.jpg,17,7
./validation/S02/c006/img1/000859.jpg,17,8
./validation/S02/c006/img1/000860.jpg,17,9
./validation/S02/c006/img1/000861.jpg,17,10
./validation/S02/c006/img1/000862.jpg,17,11
./validation/S02/c006/img1/000863.jpg,17,12
./validation/S02/c006/img1/000864.jpg,17,13
./validation/S02/c006/img1/000865.jpg,17,14
./validation/S02/c006/img1/000866.jpg,17,15
./validation/S02/c006/img1/000867.jpg,17,16
./validation/S02/c006/img1/000868.jpg,17,17
./validation/S02/c006/img1/000869.jpg,17,18
./validation/S02/c006/img1/000870.jpg,17,19
./validation/S02/c006/img1/000871.jpg,17,20
./validation/S02/c006/img1/000872.jpg,17,21
./validation/S02/c006/img1/000873.jpg,17,22
./validation/S02/c006/img1/000874.jpg,17,23
./validation/S02/c006/img1/000875.jpg,17,24
./validation/S02/c006/img1/000876.jpg,17,25
./validation/S02/c006/img1/000877.jpg,17,26
./validation/S02/c006/img1/000878.jpg,17,27
./validation/S02/c006/img1/000879.jpg,17,28
./validation/S02/c006/img1/000880.jpg,17,29
./validation/S02/c006/img1/000881.jpg,17,30
./validation/S02/c006/img1/000882.jpg,17,31
./validation/S02/c006/img1/000883.jpg,17,32
./validation/S02/c006/img1/000884.jpg,17,33
./validation/S02/c006/img1/000885.jpg,17,34
./validation/S02/c006/img1/000886.jpg,17,35
./validation/S02/c006/img1/000887.jpg,17,36
./validation/S02/c006/img1/000888.jpg,17,37
./validation/S02/c006/img1/000889.jpg,17,38
./validation/S02/c006/img1/000890.jpg,17,39
./validation/S02/c006/img1/000891.jpg,17,40
./validation/S02/c006/img1/000892.jpg,17,41
./validation/S02/c006/img1/000893.jpg,17,42
./validation/S02/c006/img1/000894.jpg,17,43
./validation/S02/c006/img1/000895.jpg,17,44
./validation/S02/c006/img1/000896.jpg,17,45
./validation/S02/c006/img1/000897.jpg,17,46
./validation/S02/c006/img1/000898.jpg,17,47
./validation/S02/c006/img1/000899.jpg,17,48
./validation/S02/c006/img1/000900.jpg,17,49
./validation/S02/c006/img1/000901.jpg,18,0
./validation/S02/c006/img1/000902.jpg,18,1
./validation/S02/c006/img1/000903.jpg,18,2
./validation/S02/c006/img1/000904.jpg,18,3
./validation/S02/c006/img1/000905.jpg,18,4
./validation/S02/c006/img1/000906.jpg,18,5
./validation/S02/c006/img1/000907.jpg,18,6
./validation/S02/c006/img1/000908.jpg,18,7
./validation/S02/c006/img1/000909.jpg,18,8
./validation/S02/c006/img1/000910.jpg,18,9
./validation/S02/c006/img1/000911.jpg,18,10
./validation/S02/c006/img1/000912.jpg,18,11
./validation/S02/c006/img1/000913.jpg,18,12
./validation/S02/c006/img1/000914.jpg,18,13
./validation/S02/c006/img1/000915.jpg,18,14
./validation/S02/c006/img1/000916.jpg,18,15
./validation/S02/c006/img1/000917.jpg,18,16
./validation/S02/c006/img1/000918.jpg,18,17
./validation/S02/c006/img1/000919.jpg,18,18
./validation/S02/c006/img1/000920.jpg,18,19
./validation/S02/c006/img1/000921.jpg,18,20
./validation/S02/c006/img1/000922.jpg,18,21
./validation/S02/c006/img1/000923.jpg,18,22
./validation/S02/c006/img1/000924.jpg,18,23
./validation/S02/c006/img1/000925.jpg,18,24
./validation/S02/c006/img1/000926.jpg,18,25
./validation/S02/c006/img1/000927.jpg,18,26
./validation/S02/c006/img1/000928.jpg,18,27
./validation/S02/c006/img1/000929.jpg,18,28
./validation/S02/c006/img1/000930.jpg,18,29
./validation/S02/c006/img1/000931.jpg,18,30
./validation/S02/c006/img1/000932.jpg,18,31
./validation/S02/c006/img1/000933.jpg,18,32
./validation/S02/c006/img1/000934.jpg,18,33
./validation/S02/c006/img1/000935.jpg,18,34
./validation/S02/c006/img1/000936.jpg,18,35
./validation/S02/c006/img1/000937.jpg,18,36
./validation/S02/c006/img1/000938.jpg,18,37
./validation/S02/c006/img1/000939.jpg,18,38
./validation/S02/c006/img1/000940.jpg,18,39
./validation/S02/c006/img1/000941.jpg,18,40
./validation/S02/c006/img1/000942.jpg,18,41
./validation/S02/c006/img1/000943.jpg,18,42
./validation/S02/c006/img1/000944.jpg,18,43
./validation/S02/c006/img1/000945.jpg,18,44
./validation/S02/c006/img1/000946.jpg,18,45
./validation/S02/c006/img1/000947.jpg,18,46
./validation/S02/c006/img1/000948.jpg,18,47
./validation/S02/c006/img1/000949.jpg,18,48
./validation/S02/c006/img1/000950.jpg,18,49
./validation/S02/c006/img1/000951.jpg,19,0
./validation/S02/c006/img1/000952.jpg,19,1
./validation/S02/c006/img1/000953.jpg,19,2
./validation/S02/c006/img1/000954.jpg,19,3
./validation/S02/c006/img1/000955.jpg,19,4
./validation/S02/c006/img1/000956.jpg,19,5
./validation/S02/c006/img1/000957.jpg,19,6
./validation/S02/c006/img1/000958.jpg,19,7
./validation/S02/c006/img1/000959.jpg,19,8
./validation/S02/c006/img1/000960.jpg,19,9
./validation/S02/c006/img1/000961.jpg,19,10
./validation/S02/c006/img1/000962.jpg,19,11
./validation/S02/c006/img1/000963.jpg,19,12
./validation/S02/c006/img1/000964.jpg,19,13
./validation/S02/c006/img1/000965.jpg,19,14
./validation/S02/c006/img1/000966.jpg,19,15
./validation/S02/c006/img1/000967.jpg,19,16
./validation/S02/c006/img1/000968.jpg,19,17
./validation/S02/c006/img1/000969.jpg,19,18
./validation/S02/c006/img1/000970.jpg,19,19
./validation/S02/c006/img1/000971.jpg,19,20
./validation/S02/c006/img1/000972.jpg,19,21
./validation/S02/c006/img1/000973.jpg,19,22
./validation/S02/c006/img1/000974.jpg,19,23
./validation/S02/c006/img1/000975.jpg,19,24
./validation/S02/c006/img1/000976.jpg,19,25
./validation/S02/c006/img1/000977.jpg,19,26
./validation/S02/c006/img1/000978.jpg,19,27
./validation/S02/c006/img1/000979.jpg,19,28
./validation/S02/c006/img1/000980.jpg,19,29
./validation/S02/c006/img1/000981.jpg,19,30
./validation/S02/c006/img1/000982.jpg,19,31
./validation/S02/c006/img1/000983.jpg,19,32
./validation/S02/c006/img1/000984.jpg,19,33
./validation/S02/c006/img1/000985.jpg,19,34
./validation/S02/c006/img1/000986.jpg,19,35
./validation/S02/c006/img1/000987.jpg,19,36
./validation/S02/c006/img1/000988.jpg,19,37
./validation/S02/c006/img1/000989.jpg,19,38
./validation/S02/c006/img1/000990.jpg,19,39
./validation/S02/c006/img1/000991.jpg,19,40
./validation/S02/c006/img1/000992.jpg,19,41
./validation/S02/c006/img1/000993.jpg,19,42
./validation/S02/c006/img1/000994.jpg,19,43
./validation/S02/c006/img1/000995.jpg,19,44
./validation/S02/c006/img1/000996.jpg,19,45
./validation/S02/c006/img1/000997.jpg,19,46
./validation/S02/c006/img1/000998.jpg,19,47
./validation/S02/c006/img1/000999.jpg,19,48
./validation/S02/c006/img1/001000.jpg,19,49
./validation/S02/c006/img1/001001.jpg,20,0
./validation/S02/c006/img1/001002.jpg,20,1
./validation/S02/c006/img1/001003.jpg,20,2
./validation/S02/c006/img1/001004.jpg,20,3
./validation/S02/c006/img1/001005.jpg,20,4
./validation/S02/c006/img1/001006.jpg,20,5
./validation/S02/c006/img1/001007.jpg,20,6
./validation/S02/c006/img1/001008.jpg,20,7
./validation/S02/c006/img1/001009.jpg,20,8
./validation/S02/c006/img1/001010.jpg,20,9
./validation/S02/c006/img1/001011.jpg,20,10
./validation/S02/c006/img1/001012.jpg,20,11
./validation/S02/c006/img1/001013.jpg,20,12
./validation/S02/c006/img1/001014.jpg,20,13
./validation/S02/c006/img1/001015.jpg,20,14
./validation/S02/c006/img1/001016.jpg,20,15
./validation/S02/c006/img1/001017.jpg,20,16
./validation/S02/c006/img1/001018.jpg,20,17
./validation/S02/c006/img1/001019.jpg,20,18
./validation/S02/c006/img1/001020.jpg,20,19
./validation/S02/c006/img1/001021.jpg,20,20
./validation/S02/c006/img1/001022.jpg,20,21
./validation/S02/c006/img1/001023.jpg,20,22
./validation/S02/c006/img1/001024.jpg,20,23
./validation/S02/c006/img1/001025.jpg,20,24
./validation/S02/c006/img1/001026.jpg,20,25
./validation/S02/c006/img1/001027.jpg,20,26
./validation/S02/c006/img1/001028.jpg,20,27
./validation/S02/c006/img1/001029.jpg,20,28
./validation/S02/c006/img1/001030.jpg,20,29
./validation/S02/c006/img1/001031.jpg,20,30
./validation/S02/c006/img1/001032.jpg,20,31
./validation/S02/c006/img1/001033.jpg,20,32
./validation/S02/c006/img1/001034.jpg,20,33
./validation/S02/c006/img1/001035.jpg,20,34
./validation/S02/c006/img1/001036.jpg,20,35
./validation/S02/c006/img1/001037.jpg,20,36
./validation/S02/c006/img1/001038.jpg,20,37
./validation/S02/c006/img1/001039.jpg,20,38
./validation/S02/c006/img1/001040.jpg,20,39
./validation/S02/c006/img1/001041.jpg,20,40
./validation/S02/c006/img1/001042.jpg,20,41
./validation/S02/c006/img1/001043.jpg,20,42
./validation/S02/c006/img1/001044.jpg,20,43
./validation/S02/c006/img1/001045.jpg,20,44
./validation/S02/c006/img1/001046.jpg,20,45
./validation/S02/c006/img1/001047.jpg,20,46
./validation/S02/c006/img1/001048.jpg,20,47
./validation/S02/c006/img1/001049.jpg,20,48
./validation/S02/c006/img1/001050.jpg,20,49
./validation/S02/c006/img1/001051.jpg,21,0
./validation/S02/c006/img1/001052.jpg,21,1
./validation/S02/c006/img1/001053.jpg,21,2
./validation/S02/c006/img1/001054.jpg,21,3
./validation/S02/c006/img1/001055.jpg,21,4
./validation/S02/c006/img1/001056.jpg,21,5
./validation/S02/c006/img1/001057.jpg,21,6
./validation/S02/c006/img1/001058.jpg,21,7
./validation/S02/c006/img1/001059.jpg,21,8
./validation/S02/c006/img1/001060.jpg,21,9
./validation/S02/c006/img1/001061.jpg,21,10
./validation/S02/c006/img1/001062.jpg,21,11
./validation/S02/c006/img1/001063.jpg,21,12
./validation/S02/c006/img1/001064.jpg,21,13
./validation/S02/c006/img1/001065.jpg,21,14
./validation/S02/c006/img1/001066.jpg,21,15
./validation/S02/c006/img1/001067.jpg,21,16
./validation/S02/c006/img1/001068.jpg,21,17
./validation/S02/c006/img1/001069.jpg,21,18
./validation/S02/c006/img1/001070.jpg,21,19
./validation/S02/c006/img1/001071.jpg,21,20
./validation/S02/c006/img1/001072.jpg,21,21
./validation/S02/c006/img1/001073.jpg,21,22
./validation/S02/c006/img1/001074.jpg,21,23
./validation/S02/c006/img1/001075.jpg,21,24
./validation/S02/c006/img1/001076.jpg,21,25
./validation/S02/c006/img1/001077.jpg,21,26
./validation/S02/c006/img1/001078.jpg,21,27
./validation/S02/c006/img1/001079.jpg,21,28
./validation/S02/c006/img1/001080.jpg,21,29
./validation/S02/c006/img1/001081.jpg,21,30
./validation/S02/c006/img1/001082.jpg,21,31
./validation/S02/c006/img1/001083.jpg,21,32
./validation/S02/c006/img1/001084.jpg,21,33
./validation/S02/c006/img1/001085.jpg,21,34
./validation/S02/c006/img1/001086.jpg,21,35
./validation/S02/c006/img1/001087.jpg,21,36
./validation/S02/c006/img1/001088.jpg,21,37
./validation/S02/c006/img1/001089.jpg,21,38
./validation/S02/c006/img1/001090.jpg,21,39
./validation/S02/c006/img1/001091.jpg,21,40
./validation/S02/c006/img1/001092.jpg,21,41
./validation/S02/c006/img1/001093.jpg,21,42
./validation/S02/c006/img1/001094.jpg,21,43
./validation/S02/c006/img1/001095.jpg,21,44
./validation/S02/c006/img1/001096.jpg,21,45
./validation/S02/c006/img1/001097.jpg,21,46
./validation/S02/c006/img1/001098.jpg,21,47
./validation/S02/c006/img1/001099.jpg,21,48
./validation/S02/c006/img1/001100.jpg,21,49
./validation/S02/c006/img1/001101.jpg,22,0
./validation/S02/c006/img1/001102.jpg,22,1
./validation/S02/c006/img1/001103.jpg,22,2
./validation/S02/c006/img1/001104.jpg,22,3
./validation/S02/c006/img1/001105.jpg,22,4
./validation/S02/c006/img1/001106.jpg,22,5
./validation/S02/c006/img1/001107.jpg,22,6
./validation/S02/c006/img1/001108.jpg,22,7
./validation/S02/c006/img1/001109.jpg,22,8
./validation/S02/c006/img1/001110.jpg,22,9
./validation/S02/c006/img1/001111.jpg,22,10
./validation/S02/c006/img1/001112.jpg,22,11
./validation/S02/c006/img1/001113.jpg,22,12
./validation/S02/c006/img1/001114.jpg,22,13
./validation/S02/c006/img1/001115.jpg,22,14
